protein_id	node_id	component_id	sequence_length	method	level	truth_labels	output_labels	winner_distance	best_matching_distance	top_tied_centres	top_tied_distinct_labels	state	evaluable	library_match	returned_match	retained_match	first_matching_rank	output_count	matched_output_count	truth_count	hit	has_output	acceptance_status	selected_reference	returned_hits	retained_stage_definition
Q3M5D0	172766	185	1117	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	5.766075134277344	5.766075134277344	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3M5D0	172766	185	1117	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	5.766075134277344	5.766075134277344	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3M5D0	172766	185	1117	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	5.766075134277344	5.766075134277344	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ1	130906	716	396	CLEAN_TOP1	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	6.594793796539307	6.594793796539307	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ1	130906	716	396	CLEAN_MAXSEP	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	6.594793796539307	6.594793796539307	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ1	130906	716	396	CLEAN_TOP1	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	6.594793796539307	6.594793796539307	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ1	130906	716	396	CLEAN_MAXSEP	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	6.594793796539307	6.594793796539307	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ6	23698	185	1359	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.474090099334717	7.474090099334717	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ6	23698	185	1359	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.474090099334717	7.474090099334717	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ6	23698	185	1359	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.474090099334717	7.474090099334717	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SLQ6	23698	185	1359	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.474090099334717	7.474090099334717	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SSY0	127038	185	1380	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.455564975738525	7.455564975738525	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SSY0	127038	185	1380	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.455564975738525	7.455564975738525	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SSY0	127038	185	1380	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.455564975738525	7.455564975738525	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3SSY0	127038	185	1380	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.455564975738525	7.455564975738525	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3UWA6	37633	846	1072	CLEAN_TOP1	EC_L3	"[""4.6.1""]"	"[""4.6.1""]"	7.32677698135376	7.32677698135376	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3UWA6	37633	846	1072	CLEAN_MAXSEP	EC_L3	"[""4.6.1""]"	"[""4.6.1""]"	7.32677698135376	7.32677698135376	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3UWA6	37633	846	1072	CLEAN_TOP1	EC_L4	"[""4.6.1.2""]"	"[""4.6.1.2""]"	7.32677698135376	7.32677698135376	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3UWA6	37633	846	1072	CLEAN_MAXSEP	EC_L4	"[""4.6.1.2""]"	"[""4.6.1.2""]"	7.32677698135376	7.32677698135376	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3V542	174464	185	1071	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.85953950881958	6.85953950881958	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3V542	174464	185	1071	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.85953950881958	6.85953950881958	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3V542	174464	185	1071	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.85953950881958	6.85953950881958	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3V542	174464	185	1071	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.85953950881958	6.85953950881958	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YST5	72449	185	1380	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.201610088348389	6.201610088348389	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YST5	72449	185	1380	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.201610088348389	6.201610088348389	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YST5	72449	185	1380	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.201610088348389	6.201610088348389	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YST5	72449	185	1380	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.201610088348389	6.201610088348389	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YUZ7	134697	185	1342	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.6953511238098145	7.6953511238098145	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YUZ7	134697	185	1342	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.6953511238098145	7.6953511238098145	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YUZ7	134697	185	1342	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.6953511238098145	7.6953511238098145	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3YUZ7	134697	185	1342	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.6953511238098145	7.6953511238098145	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z7S9	2889	716	400	CLEAN_TOP1	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	5.6867876052856445	5.6867876052856445	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z7S9	2889	716	400	CLEAN_MAXSEP	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	5.6867876052856445	5.6867876052856445	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z7S9	2889	716	400	CLEAN_TOP1	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	5.6867876052856445	5.6867876052856445	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z7S9	2889	716	400	CLEAN_MAXSEP	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	5.6867876052856445	5.6867876052856445	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z8V4	12525	185	1272	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.327718734741211	6.327718734741211	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z8V4	12525	185	1272	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.327718734741211	6.327718734741211	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z8V4	12525	185	1272	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.327718734741211	6.327718734741211	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3Z8V4	12525	185	1272	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.327718734741211	6.327718734741211	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZX01	52406	185	1273	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.502583026885986	6.502583026885986	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZX01	52406	185	1273	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.502583026885986	6.502583026885986	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZX01	52406	185	1273	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.502583026885986	6.502583026885986	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZX01	52406	185	1273	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.502583026885986	6.502583026885986	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZXX3	121435	716	400	CLEAN_TOP1	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	5.786581516265869	5.786581516265869	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZXX3	121435	716	400	CLEAN_MAXSEP	EC_L3	"[""3.6.5""]"	"[""3.6.5""]"	5.786581516265869	5.786581516265869	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZXX3	121435	716	400	CLEAN_TOP1	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	5.786581516265869	5.786581516265869	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q3ZXX3	121435	716	400	CLEAN_MAXSEP	EC_L4	"[""3.6.5.3""]"	"[""3.6.5.3""]"	5.786581516265869	5.786581516265869	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46124	5682	185	1378	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.508049011230469	6.508049011230469	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46124	5682	185	1378	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.508049011230469	6.508049011230469	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46124	5682	185	1378	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.508049011230469	6.508049011230469	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46124	5682	185	1378	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.508049011230469	6.508049011230469	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46J22	156395	185	1095	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.0657548904418945	6.0657548904418945	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46J22	156395	185	1095	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.0657548904418945	6.0657548904418945	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46J22	156395	185	1095	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.0657548904418945	6.0657548904418945	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46J22	156395	185	1095	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.0657548904418945	6.0657548904418945	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46WD4	6455	185	1368	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.106034278869629	7.106034278869629	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46WD4	6455	185	1368	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.106034278869629	7.106034278869629	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46WD4	6455	185	1368	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.106034278869629	7.106034278869629	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q46WD4	6455	185	1368	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.106034278869629	7.106034278869629	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47JB0	124143	185	1427	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.008224964141846	7.008224964141846	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47JB0	124143	185	1427	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.008224964141846	7.008224964141846	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47JB0	124143	185	1427	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.008224964141846	7.008224964141846	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47JB0	124143	185	1427	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.008224964141846	7.008224964141846	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47LI5	32909	185	1155	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.2394490242004395	7.2394490242004395	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47LI5	32909	185	1155	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.2394490242004395	7.2394490242004395	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47LI5	32909	185	1155	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.2394490242004395	7.2394490242004395	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47LI5	32909	185	1155	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.2394490242004395	7.2394490242004395	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47UV9	151867	185	1342	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.208293437957764	7.208293437957764	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47UV9	151867	185	1342	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.208293437957764	7.208293437957764	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47UV9	151867	185	1342	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.208293437957764	7.208293437957764	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q47UV9	151867	185	1342	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.208293437957764	7.208293437957764	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48D29	101090	185	1357	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.553055286407471	7.553055286407471	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48D29	101090	185	1357	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.553055286407471	7.553055286407471	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48D29	101090	185	1357	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.553055286407471	7.553055286407471	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48D29	101090	185	1357	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.553055286407471	7.553055286407471	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48VR1	18306	185	1188	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.340629577636719	7.340629577636719	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48VR1	18306	185	1188	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.340629577636719	7.340629577636719	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48VR1	18306	185	1188	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.340629577636719	7.340629577636719	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q48VR1	18306	185	1188	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.340629577636719	7.340629577636719	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q492B9	122585	185	1341	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.600434303283691	6.600434303283691	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q492B9	122585	185	1341	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.600434303283691	6.600434303283691	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q492B9	122585	185	1341	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.600434303283691	6.600434303283691	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q492B9	122585	185	1341	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.600434303283691	6.600434303283691	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49L06	105997	185	1072	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.267912864685059	7.267912864685059	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49L06	105997	185	1072	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.267912864685059	7.267912864685059	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49L06	105997	185	1072	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.267912864685059	7.267912864685059	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49L06	105997	185	1072	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.267912864685059	7.267912864685059	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49V52	146728	185	1183	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.670278549194336	7.670278549194336	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49V52	146728	185	1183	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	7.670278549194336	7.670278549194336	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49V52	146728	185	1183	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.670278549194336	7.670278549194336	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q49V52	146728	185	1183	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	7.670278549194336	7.670278549194336	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A5S7	55079	185	1202	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.087080001831055	6.087080001831055	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A5S7	55079	185	1202	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.087080001831055	6.087080001831055	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A5S7	55079	185	1202	CLEAN_TOP1	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.087080001831055	6.087080001831055	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A5S7	55079	185	1202	CLEAN_MAXSEP	EC_L4	"[""2.7.7.6""]"	"[""2.7.7.6""]"	6.087080001831055	6.087080001831055	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A7A9	119977	185	1220	CLEAN_TOP1	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.147702217102051	6.147702217102051	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
Q4A7A9	119977	185	1220	CLEAN_MAXSEP	EC_L3	"[""2.7.7""]"	"[""2.7.7""]"	6.147702217102051	6.147702217102051	1.0	1.0	CONCORDANT_OUTPUT	1	1	1	1	1.0	1	1	1	1	1	NOT_APPLICABLE			native_top10_calling_input
