level	event	cluster_id_30	cluster_queries	event_queries	within_cluster_fraction	leave_this_cluster_out_fraction
EC_L4	SCORED_SUBSET_POSITIVE	Q06530	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q06644	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q06667	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q06702	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q06GR5	388	0	0.0	0.18902058640049907
EC_L4	SCORED_SUBSET_POSITIVE	Q07527	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q07736	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q07W60	158	0	0.0	0.18743859393762963
EC_L4	SCORED_SUBSET_POSITIVE	Q08420	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q08871	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q09226	9	0	0.0	0.18642779587404995
EC_L4	SCORED_SUBSET_POSITIVE	Q09349	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q09751	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q09811	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q0AYQ8	174	81	0.46551724137931033	0.184598580010923
EC_L4	SCORED_SUBSET_POSITIVE	Q0C406	47	0	0.0	0.1866845462452885
EC_L4	SCORED_SUBSET_POSITIVE	Q0D4G3	4	0	0.0	0.1863940654966528
EC_L4	SCORED_SUBSET_POSITIVE	Q0IHJ2	8	4	0.5	0.1862762838840433
EC_L4	SCORED_SUBSET_POSITIVE	Q0P4R5	8	5	0.625	0.18624009264956026
EC_L4	SCORED_SUBSET_POSITIVE	Q0P565	9	2	0.2222222222222222	0.1863554107853782
EC_L4	SCORED_SUBSET_POSITIVE	Q0P8U5	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q0P9C6	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q0P9D0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q0QLF1	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q0V9P1	12	0	0.0	0.1864480399609078
EC_L4	SCORED_SUBSET_POSITIVE	Q0W3X9	41	0	0.0	0.18664395970722517
EC_L4	SCORED_SUBSET_POSITIVE	Q0WSX8	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q10313	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q10423	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q10B19	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q11112	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q11SV1	442	0	0.0	0.1893958892524911
EC_L4	SCORED_SUBSET_POSITIVE	Q12043	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q12310	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q12429	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q12463	9	0	0.0	0.18642779587404995
EC_L4	SCORED_SUBSET_POSITIVE	Q12933	5	5	1.0	0.1862198740681769
EC_L4	SCORED_SUBSET_POSITIVE	Q13470	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q13Q00	33	0	0.0	0.18658987176700717
EC_L4	SCORED_SUBSET_POSITIVE	Q146L7	4	0	0.0	0.1863940654966528
EC_L4	SCORED_SUBSET_POSITIVE	Q15181	11	3	0.2727272727272727	0.186332705950485
EC_L4	SCORED_SUBSET_POSITIVE	Q15GI3	19	0	0.0	0.18649529326574946
EC_L4	SCORED_SUBSET_POSITIVE	Q15JF8	6	0	0.0	0.1864075561828249
EC_L4	SCORED_SUBSET_POSITIVE	Q18425	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q18677	11	1	0.09090909090909091	0.1864050962791371
EC_L4	SCORED_SUBSET_POSITIVE	Q187N7	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q19821	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q1AUF5	5	3	0.6	0.18629224867916336
EC_L4	SCORED_SUBSET_POSITIVE	Q1AVZ4	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q1IAL0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q1JPB9	3	1	0.3333333333333333	0.18635113619916052
EC_L4	SCORED_SUBSET_POSITIVE	Q1LTJ8	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q1LZE1	5	4	0.8	0.18625606137367012
EC_L4	SCORED_SUBSET_POSITIVE	Q1MTQ0	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q1PE48	13	4	0.3076923076923077	0.18630999782813293
EC_L4	SCORED_SUBSET_POSITIVE	Q1Q0T2	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q1QTQ8	138	0	0.0	0.18730227991709392
EC_L4	SCORED_SUBSET_POSITIVE	Q20500	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q21CC1	222	60	0.2702702702702703	0.18568771200350148
EC_L4	SCORED_SUBSET_POSITIVE	Q230X8	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q23361	7	0	0.0	0.1864143022582513
EC_L4	SCORED_SUBSET_POSITIVE	Q23551	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q23652	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q24PE3	71	15	0.2112676056338028	0.18630295995356935
EC_L4	SCORED_SUBSET_POSITIVE	Q26997	14	9	0.6428571428571429	0.18613574660633483
EC_L4	SCORED_SUBSET_POSITIVE	Q2FW70	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2G0D4	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q2GG34	7	1	0.14285714285714285	0.18637811233352636
EC_L4	SCORED_SUBSET_POSITIVE	Q2I8V6	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2KIR8	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q2M405	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q2MFU6	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2PAY2	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q2QM00	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q2T4N0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2TA03	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q2TL32	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q2U6T7	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2UB01	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q2VPA6	4	4	1.0	0.18624932151257464
EC_L4	SCORED_SUBSET_POSITIVE	Q2Y5Q6	196	181	0.923469387755102	0.181102649127282
EC_L4	SCORED_SUBSET_POSITIVE	Q2YPD5	263	0	0.0	0.1881575102279369
EC_L4	SCORED_SUBSET_POSITIVE	Q30Z06	4	1	0.25	0.18635787950063326
EC_L4	SCORED_SUBSET_POSITIVE	Q310M2	57	28	0.49122807017543857	0.18573707490392286
EC_L4	SCORED_SUBSET_POSITIVE	Q32L00	4	3	0.75	0.18628550750859418
EC_L4	SCORED_SUBSET_POSITIVE	Q32ZD5	59	40	0.6779661016949152	0.18531544597534444
EC_L4	SCORED_SUBSET_POSITIVE	Q37875	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q38156	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q3BTU8	18	10	0.5555555555555556	0.18612649795445493
EC_L4	SCORED_SUBSET_POSITIVE	Q3C1E2	4	0	0.0	0.1863940654966528
EC_L4	SCORED_SUBSET_POSITIVE	Q3IBX5	111	0	0.0	0.1871185701830863
EC_L4	SCORED_SUBSET_POSITIVE	Q3IJV0	8	2	0.25	0.1863486663530093
EC_L4	SCORED_SUBSET_POSITIVE	Q3IZ78	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q3S2T9	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q3T6E2	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q3U034	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q3U0B3	5	4	0.8	0.18625606137367012
EC_L4	SCORED_SUBSET_POSITIVE	Q3UVC0	4	4	1.0	0.18624932151257464
EC_L4	SCORED_SUBSET_POSITIVE	Q3UWM4	5	0	0.0	0.18640081059564304
EC_L4	SCORED_SUBSET_POSITIVE	Q3YSS7	7	6	0.8571428571428571	0.18619716270990155
EC_L4	SCORED_SUBSET_POSITIVE	Q3Z8V0	9	1	0.1111111111111111	0.18639160332971408
EC_L4	SCORED_SUBSET_POSITIVE	Q3ZC01	6	0	0.0	0.1864075561828249
EC_L4	SCORED_SUBSET_POSITIVE	Q3ZJ89	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q3ZJ90	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q3ZPT5	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q44250	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q44494	4	1	0.25	0.18635787950063326
EC_L4	SCORED_SUBSET_POSITIVE	Q44678	5	0	0.0	0.18640081059564304
EC_L4	SCORED_SUBSET_POSITIVE	Q45726	80	28	0.35	0.18589208606988641
EC_L4	SCORED_SUBSET_POSITIVE	Q46127	20	12	0.6	0.18606756218545203
EC_L4	SCORED_SUBSET_POSITIVE	Q46889	11	0	0.0	0.18644129144346316
EC_L4	SCORED_SUBSET_POSITIVE	Q471I2	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q47LV0	391	90	0.23017902813299232	0.1857384028185555
EC_L4	SCORED_SUBSET_POSITIVE	Q47N06	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q47XX7	59	13	0.22033898305084745	0.1862944162436548
EC_L4	SCORED_SUBSET_POSITIVE	Q487E7	154	76	0.4935064935064935	0.18464617063853012
EC_L4	SCORED_SUBSET_POSITIVE	Q488J6	102	0	0.0	0.1870574136616189
EC_L4	SCORED_SUBSET_POSITIVE	Q494Q2	6	0	0.0	0.1864075561828249
EC_L4	SCORED_SUBSET_POSITIVE	Q49YR9	18	8	0.4444444444444444	0.18619890662901414
EC_L4	SCORED_SUBSET_POSITIVE	Q4FRP5	165	40	0.24242424242424243	0.18603042876901799
EC_L4	SCORED_SUBSET_POSITIVE	Q4FZV0	5	0	0.0	0.18640081059564304
EC_L4	SCORED_SUBSET_POSITIVE	Q4G2T3	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4H4E3	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4H4E4	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4H4E7	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4J6M5	11	0	0.0	0.18644129144346316
EC_L4	SCORED_SUBSET_POSITIVE	Q4J894	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4JBJ3	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4JVS0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4JXP1	33	12	0.36363636363636365	0.186155183655727
EC_L4	SCORED_SUBSET_POSITIVE	Q4P5U1	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q4PB36	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q4QCU9	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q4U4T0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q4UG71	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q4WAW6	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q4WQF3	9	5	0.5555555555555556	0.18624683315237062
EC_L4	SCORED_SUBSET_POSITIVE	Q4WZ69	7	0	0.0	0.1864143022582513
EC_L4	SCORED_SUBSET_POSITIVE	Q51725	4	0	0.0	0.1863940654966528
EC_L4	SCORED_SUBSET_POSITIVE	Q51974	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q52400	6	1	0.16666666666666666	0.18637136756776318
EC_L4	SCORED_SUBSET_POSITIVE	Q52522	18	1	0.05555555555555555	0.1864523369899714
EC_L4	SCORED_SUBSET_POSITIVE	Q53591	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q53IZ1	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q54441	8	0	0.0	0.18642104882197533
EC_L4	SCORED_SUBSET_POSITIVE	Q54528	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q54DC8	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q54DT8	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q54HS3	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q54I89	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q54II4	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q54U71	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q54VQ6	9	0	0.0	0.18642779587404995
EC_L4	SCORED_SUBSET_POSITIVE	Q54WE5	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q54WR8	13	0	0.0	0.18645478896691522
EC_L4	SCORED_SUBSET_POSITIVE	Q54WU3	23	5	0.21739130434782608	0.1863412514484357
EC_L4	SCORED_SUBSET_POSITIVE	Q552Z2	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q553U5	10	0	0.0	0.18643454341452823
EC_L4	SCORED_SUBSET_POSITIVE	Q553Y7	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q555H8	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q55BI3	11	11	1.0	0.18604314463587665
EC_L4	SCORED_SUBSET_POSITIVE	Q55EY8	80	67	0.8375	0.1844769403824522
EC_L4	SCORED_SUBSET_POSITIVE	Q55FW8	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q55GC2	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q566U4	4	2	0.5	0.18632169350461372
EC_L4	SCORED_SUBSET_POSITIVE	Q57199	18	0	0.0	0.186488541327251
EC_L4	SCORED_SUBSET_POSITIVE	Q57606	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q57706	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q57749	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q57KF9	162	0	0.0	0.1874658805546457
EC_L4	SCORED_SUBSET_POSITIVE	Q58030	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q58085	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q580W5	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q581T1	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q58327	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q58356	51	14	0.27450980392156865	0.1862041467304625
EC_L4	SCORED_SUBSET_POSITIVE	Q58371	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q583R7	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q58408	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q58599	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q58725	11	4	0.36363636363636365	0.18629651078615897
EC_L4	SCORED_SUBSET_POSITIVE	Q58920	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q58931	11	1	0.09090909090909091	0.1864050962791371
EC_L4	SCORED_SUBSET_POSITIVE	Q59579	7	0	0.0	0.1864143022582513
EC_L4	SCORED_SUBSET_POSITIVE	Q59666	9	0	0.0	0.18642779587404995
EC_L4	SCORED_SUBSET_POSITIVE	Q59H18	4	4	1.0	0.18624932151257464
EC_L4	SCORED_SUBSET_POSITIVE	Q59VH7	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q59YV2	7	3	0.42857142857142855	0.18630573248407642
EC_L4	SCORED_SUBSET_POSITIVE	Q5A847	7	3	0.42857142857142855	0.18630573248407642
EC_L4	SCORED_SUBSET_POSITIVE	Q5A931	5	3	0.6	0.18629224867916336
EC_L4	SCORED_SUBSET_POSITIVE	Q5AD07	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5AD67	25	16	0.64	0.18595639892807997
EC_L4	SCORED_SUBSET_POSITIVE	Q5AK94	9	5	0.5555555555555556	0.18624683315237062
EC_L4	SCORED_SUBSET_POSITIVE	Q5AR53	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5B3W7	4	2	0.5	0.18632169350461372
EC_L4	SCORED_SUBSET_POSITIVE	Q5CPU3	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5E6F9	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5F310	10	9	0.9	0.18610879872597633
EC_L4	SCORED_SUBSET_POSITIVE	Q5F3P8	8	4	0.5	0.1862762838840433
EC_L4	SCORED_SUBSET_POSITIVE	Q5HWH9	15	2	0.13333333333333333	0.1863958876339415
EC_L4	SCORED_SUBSET_POSITIVE	Q5I0K7	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5JDG9	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5K9E2	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q5L5G7	11	1	0.09090909090909091	0.1864050962791371
EC_L4	SCORED_SUBSET_POSITIVE	Q5LV46	151	0	0.0	0.18739086146682188
EC_L4	SCORED_SUBSET_POSITIVE	Q5NDE3	12	0	0.0	0.1864480399609078
EC_L4	SCORED_SUBSET_POSITIVE	Q5NP65	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q5P5L9	139	29	0.20863309352517986	0.18625454545454545
EC_L4	SCORED_SUBSET_POSITIVE	Q5PB22	7	2	0.2857142857142857	0.1863419224088014
EC_L4	SCORED_SUBSET_POSITIVE	Q5QLR5	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q5R476	6	6	1.0	0.18619042449245468
EC_L4	SCORED_SUBSET_POSITIVE	Q5R723	5	3	0.6	0.18629224867916336
EC_L4	SCORED_SUBSET_POSITIVE	Q5R7D1	5	4	0.8	0.18625606137367012
EC_L4	SCORED_SUBSET_POSITIVE	Q5RA57	12	3	0.25	0.18633945053751766
EC_L4	SCORED_SUBSET_POSITIVE	Q5RD78	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q5SH28	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q5SIP7	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q5U3K5	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q5U3N5	5	5	1.0	0.1862198740681769
EC_L4	SCORED_SUBSET_POSITIVE	Q5U780	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5UQ57	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q5UQ70	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5UX45	110	0	0.0	0.18711177303934035
EC_L4	SCORED_SUBSET_POSITIVE	Q5UX56	21	1	0.047619047619047616	0.18647259033963356
EC_L4	SCORED_SUBSET_POSITIVE	Q5V341	59	0	0.0	0.18676577229876723
EC_L4	SCORED_SUBSET_POSITIVE	Q5V463	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q5VU57	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q5W7F1	11	0	0.0	0.18644129144346316
EC_L4	SCORED_SUBSET_POSITIVE	Q5X9R0	6	0	0.0	0.1864075561828249
EC_L4	SCORED_SUBSET_POSITIVE	Q5YDB6	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q5YYJ6	6	2	0.3333333333333333	0.1863351789527015
EC_L4	SCORED_SUBSET_POSITIVE	Q5ZHN9	7	0	0.0	0.1864143022582513
EC_L4	SCORED_SUBSET_POSITIVE	Q5ZIX8	8	2	0.25	0.1863486663530093
EC_L4	SCORED_SUBSET_POSITIVE	Q5ZR76	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q60180	541	120	0.22181146025878004	0.1856594582626024
EC_L4	SCORED_SUBSET_POSITIVE	Q60FX6	5	0	0.0	0.18640081059564304
EC_L4	SCORED_SUBSET_POSITIVE	Q61XX9	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q63042	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q64285	46	17	0.3695652173913043	0.18606168231073097
EC_L4	SCORED_SUBSET_POSITIVE	Q642M9	14	2	0.14285714285714285	0.18638914027149323
EC_L4	SCORED_SUBSET_POSITIVE	Q65652	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q65CC7	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q65GC3	7	3	0.42857142857142855	0.18630573248407642
EC_L4	SCORED_SUBSET_POSITIVE	Q66KX0	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q67ER4	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q67N36	324	0	0.0	0.1885777045579352
EC_L4	SCORED_SUBSET_POSITIVE	Q67YI6	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q68ED3	2	1	0.5	0.18634439338567862
EC_L4	SCORED_SUBSET_POSITIVE	Q6AP32	417	0	0.0	0.18922195283226803
EC_L4	SCORED_SUBSET_POSITIVE	Q6BLM3	7	7	1.0	0.1861609727851766
EC_L4	SCORED_SUBSET_POSITIVE	Q6C3K2	13	0	0.0	0.18645478896691522
EC_L4	SCORED_SUBSET_POSITIVE	Q6C3P4	6	2	0.3333333333333333	0.1863351789527015
EC_L4	SCORED_SUBSET_POSITIVE	Q6C673	13	0	0.0	0.18645478896691522
EC_L4	SCORED_SUBSET_POSITIVE	Q6DW76	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q6EV56	5	2	0.4	0.1863284359846566
EC_L4	SCORED_SUBSET_POSITIVE	Q6FR37	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q6GL44	8	6	0.75	0.18620390141507726
EC_L4	SCORED_SUBSET_POSITIVE	Q6IE24	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q6KHN2	567	0	0.0	0.19027039007092197
EC_L4	SCORED_SUBSET_POSITIVE	Q6L0J9	13	9	0.6923076923076923	0.18612900890465503
EC_L4	SCORED_SUBSET_POSITIVE	Q6L2N4	54	1	0.018518518518518517	0.18669566793547218
EC_L4	SCORED_SUBSET_POSITIVE	Q6MDI6	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q6NN85	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q6NYU2	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q6P2P2	3	1	0.3333333333333333	0.18635113619916052
EC_L4	SCORED_SUBSET_POSITIVE	Q6P5E8	3	2	0.6666666666666666	0.1863149515125199
EC_L4	SCORED_SUBSET_POSITIVE	Q6PB03	10	0	0.0	0.18643454341452823
EC_L4	SCORED_SUBSET_POSITIVE	Q6PDN3	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q6STM1	3	0	0.0	0.18638732088580112
EC_L4	SCORED_SUBSET_POSITIVE	Q6SW62	3	1	0.3333333333333333	0.18635113619916052
EC_L4	SCORED_SUBSET_POSITIVE	Q6SW70	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q6T5B7	11	0	0.0	0.18644129144346316
EC_L4	SCORED_SUBSET_POSITIVE	Q6UDM0	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q6W8W4	1	1	1.0	0.18633765106013458
EC_L4	SCORED_SUBSET_POSITIVE	Q6WB93	7	5	0.7142857142857143	0.1862333526346265
EC_L4	SCORED_SUBSET_POSITIVE	Q6XPS3	2	2	1.0	0.18630821000832218
EC_L4	SCORED_SUBSET_POSITIVE	Q700S9	3	1	0.3333333333333333	0.18635113619916052
EC_L4	SCORED_SUBSET_POSITIVE	Q70CQ2	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q70EL3	3	3	1.0	0.1862787668258793
EC_L4	SCORED_SUBSET_POSITIVE	Q70FD1	18	0	0.0	0.186488541327251
EC_L4	SCORED_SUBSET_POSITIVE	Q70G58	2	0	0.0	0.18638057676303507
EC_L4	SCORED_SUBSET_POSITIVE	Q71EW5	1	0	0.0	0.1863738331283016
EC_L4	SCORED_SUBSET_POSITIVE	Q72GI1	7	0	0.0	0.1864143022582513
EC_L4	SCORED_SUBSET_POSITIVE	Q72LI2	6	4	0.6666666666666666	0.1862628017225781
EC_L4	SCORED_SUBSET_POSITIVE	Q73MU2	1	0	0.0	0.1863738331283016
